ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Living_With,Total_Spent,Children_Home,Seniority_Days,Age,Total_Purchases,Cluster,Total_Promos,Marketing_Potential_Score,Probabilité_Réponse,Cluster_Name
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,Partner,907,1,386,64,22,1,0,25.14,0.11081490683461241,Épicuriens VIP
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,Alone,416,2,204,56,25,0,0,11.53,0.026556866510490138,Seniors Budgétaires
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,Alone,44,2,390,58,6,0,0,1.22,0.07097932843605757,Seniors Budgétaires
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,Partner,1588,0,62,66,16,1,1,50.02,0.18135888418206292,Épicuriens VIP
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,Alone,1797,0,601,48,16,1,1,55.82,0.5772204767800021,Épicuriens VIP
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,Partner,40,2,633,56,4,2,0,1.11,0.1393556009565256,Jeunes Prudents
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,Alone,1143,1,590,59,15,1,0,31.69,0.3042179890006465,Épicuriens VIP
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,Partner,914,0,1,53,13,1,1,31.34,0.08921425426006734,Épicuriens VIP
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,Partner,1502,0,525,30,11,1,1,47.64,0.5130548522030514,Épicuriens VIP
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,Alone,1338,1,500,68,17,1,0,37.09,0.2722504113178296,Épicuriens VIP
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,Partner,27,1,343,39,4,3,0,0.75,0.09529767136070415,Petits Consommateurs
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,Partner,763,1,274,40,20,1,1,27.15,0.08377041274679602,Épicuriens VIP
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,Alone,1331,0,345,71,21,1,1,42.9,0.20882342322693215,Épicuriens VIP
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,Partner,525,2,302,66,16,0,0,14.55,0.05799852405237892,Seniors Budgétaires
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Partner,9,2,14,61,3,0,0,0.25,0.02924636461444866,Seniors Budgétaires
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,Partner,953,1,83,60,13,1,1,32.42,0.08613134759855098,Épicuriens VIP
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,Alone,68,2,261,51,5,0,0,1.89,0.05512385916972761,Seniors Budgétaires
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,Alone,131,2,268,51,7,0,0,3.63,0.05531380409153953,Seniors Budgétaires
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,Partner,882,1,324,54,20,1,0,24.45,0.10397302482606462,Épicuriens VIP
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,Partner,1149,0,663,44,23,1,0,31.85,0.3315938442167569,Épicuriens VIP
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,Partner,37,1,287,53,4,3,0,1.03,0.08029386990907061,Petits Consommateurs
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,Alone,388,1,308,57,13,0,0,10.76,0.0790868714889119,Seniors Budgétaires
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,Partner,1428,0,499,36,15,1,1,45.59,0.4106041461571155,Épicuriens VIP
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,Partner,1633,0,402,64,23,1,0,45.27,0.29249092826361095,Épicuriens VIP
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,Partner,173,1,403,47,7,2,1,10.8,0.11031909067628058,Jeunes Prudents
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,Alone,99,1,264,35,7,3,0,2.74,0.07388328924016595,Petits Consommateurs
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,Partner,215,1,471,63,9,0,0,5.96,0.1162257750266853,Seniors Budgétaires
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,Partner,929,1,497,60,23,1,0,25.75,0.1426253431462253,Épicuriens VIP
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,Partner,219,1,101,48,9,3,0,6.07,0.04807584983889305,Petits Consommateurs
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,Partner,174,2,291,45,8,0,1,10.82,0.05866044517220251,Seniors Budgétaires
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,Partner,92,2,566,44,6,2,0,2.55,0.1182741685364765,Jeunes Prudents
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,Partner,1052,0,293,52,24,1,0,29.16,0.12582402597333783,Épicuriens VIP
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,Partner,275,1,464,65,11,0,1,13.62,0.11034897666796788,Seniors Budgétaires
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,Partner,587,1,695,67,14,0,0,16.27,0.2242475861910313,Seniors Budgétaires
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,Alone,1662,1,645,68,22,1,1,52.08,0.394779363524106,Épicuriens VIP
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,Partner,159,1,503,40,8,2,0,4.41,0.13309903134149045,Jeunes Prudents
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,Alone,1024,0,391,69,17,1,4,52.39,0.19915672625716113,Épicuriens VIP
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,Alone,35,1,67,54,5,3,0,0.97,0.043184436204884165,Petits Consommateurs
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,Partner,1042,0,302,65,14,1,0,28.89,0.19452200824797866,Épicuriens VIP
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,Partner,395,2,204,57,14,0,0,10.95,0.043116075987753466,Seniors Budgétaires
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,Partner,557,0,655,47,22,1,4,39.44,0.18693238827998548,Épicuriens VIP
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,Partner,9,2,6,59,0,3,0,0.25,0.03458440660242686,Petits Consommateurs
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,Partner,69,0,356,32,5,2,0,1.91,0.13071147423102214,Jeunes Prudents
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,Partner,486,1,169,56,15,0,0,13.47,0.05651493915549335,Seniors Budgétaires
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,Alone,34,1,147,34,4,3,0,0.94,0.05940423407321201,Petits Consommateurs
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,Alone,1365,0,649,27,27,1,3,55.84,0.3424390527365542,Épicuriens VIP
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,Partner,13,1,406,47,3,2,0,0.36,0.11209290458575633,Jeunes Prudents
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,Partner,1401,0,608,44,20,1,0,38.84,0.4045259771156919,Épicuriens VIP
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,Partner,1574,0,534,61,13,1,1,49.64,0.4903976768375231,Épicuriens VIP
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,Alone,1323,0,292,38,19,1,1,42.68,0.21686213341380245,Épicuriens VIP
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,Alone,1217,1,321,51,28,1,2,45.74,0.10320676662607213,Épicuriens VIP
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,Alone,103,3,589,71,6,0,0,2.86,0.08779873128227812,Seniors Budgétaires
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,Partner,84,0,360,46,6,2,0,2.33,0.12410932859160204,Jeunes Prudents
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,Partner,1536,0,519,50,22,1,0,42.58,0.3588510211865901,Épicuriens VIP
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,Partner,581,1,649,37,16,2,0,16.11,0.2015996979920266,Jeunes Prudents
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,Partner,928,1,599,56,13,1,0,25.73,0.2722815963920954,Épicuriens VIP
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,Alone,14,0,196,47,3,3,0,0.39,0.08921981575248696,Petits Consommateurs
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,Alone,424,1,326,43,14,3,0,11.75,0.0850174482769684,Petits Consommateurs
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,Partner,960,1,258,51,13,1,0,26.61,0.13517864272155747,Épicuriens VIP
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,Partner,1555,0,597,40,19,1,2,55.11,0.4625362691317307,Épicuriens VIP
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,Alone,656,2,630,49,18,0,2,30.19,0.1431250492171846,Seniors Budgétaires
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,Partner,55,2,296,54,6,0,0,1.52,0.05654361038059432,Seniors Budgétaires
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,Alone,20,1,49,38,4,3,0,0.55,0.044401333767703756,Petits Consommateurs
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,Partner,367,1,636,51,13,2,0,10.17,0.17554249584197357,Jeunes Prudents
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,Partner,2257,0,111,45,21,1,4,86.57,0.32954942294533285,Épicuriens VIP
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,Alone,42,1,120,55,5,3,0,1.16,0.04984473414385554,Petits Consommateurs
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,Alone,1049,1,382,58,24,1,0,29.08,0.11763115321428184,Épicuriens VIP
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,Alone,48,2,74,50,5,3,0,1.33,0.03316095529321166,Petits Consommateurs
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,Alone,685,1,543,74,19,1,0,18.99,0.13982488852231548,Épicuriens VIP
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,Alone,39,1,71,70,4,0,0,1.08,0.043033370514858116,Seniors Budgétaires
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,Alone,43,0,142,35,4,3,0,1.19,0.07868931499244149,Petits Consommateurs
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,Alone,835,0,682,63,18,1,1,29.15,0.3046564797624803,Épicuriens VIP
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,Partner,1515,0,159,64,19,1,1,48.0,0.1863620171673267,Épicuriens VIP
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,Partner,1039,1,495,71,24,1,0,28.8,0.14657856097522712,Épicuriens VIP
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,Alone,1596,1,349,47,23,1,0,44.25,0.21142899067292006,Épicuriens VIP
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,Partner,1828,0,622,38,17,1,1,56.68,0.5937131481646362,Épicuriens VIP
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,Partner,34,1,60,53,4,3,2,12.94,0.04457606045721255,Petits Consommateurs
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,Alone,149,1,72,54,8,3,0,4.13,0.042198990845736556,Petits Consommateurs
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,Alone,946,1,406,53,22,1,1,32.23,0.12439061796635682,Épicuriens VIP
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,Alone,28,0,41,37,5,3,0,0.78,0.05621992273933245,Petits Consommateurs
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,Alone,450,1,603,38,15,2,0,12.48,0.1655795634869208,Jeunes Prudents
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,Partner,46,2,161,65,4,0,0,1.28,0.04178455636320592,Seniors Budgétaires
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,Alone,1702,0,234,51,15,1,2,59.18,0.31253148961530425,Épicuriens VIP
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,Partner,820,2,293,47,21,1,0,22.73,0.06494993301115169,Épicuriens VIP
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,Partner,382,1,488,40,13,2,1,16.59,0.12937409465095995,Jeunes Prudents
2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,Partner,2126,0,667,34,19,1,0,58.94,0.6882517198755985,Épicuriens VIP
3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,Partner,2069,0,58,33,19,1,3,75.36,0.27776786078104415,Épicuriens VIP
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,Partner,72,1,518,37,5,2,0,2.0,0.1451705148716517,Jeunes Prudents
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,Alone,732,1,26,54,20,1,2,32.29,0.040910617210670026,Épicuriens VIP
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,Alone,801,0,34,48,10,3,0,22.21,0.10050076181891972,Petits Consommateurs
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,Alone,236,1,252,73,10,0,0,6.54,0.06371623832805345,Seniors Budgétaires
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,Partner,80,1,658,44,4,2,1,8.22,0.20677726377329933,Jeunes Prudents
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,Alone,1685,0,90,68,14,1,1,52.71,0.23029314661954522,Épicuriens VIP
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,Alone,277,0,32,77,27,1,0,7.68,0.019571308878620037,Épicuriens VIP
8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,Partner,507,1,381,72,16,0,0,14.06,0.08968176563183612,Seniors Budgétaires
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,Partner,68,2,491,58,5,0,0,1.89,0.09630058398114508,Seniors Budgétaires
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,Alone,49,0,77,39,4,3,0,1.36,0.06656703352182212,Petits Consommateurs
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,Partner,397,0,103,35,14,3,0,11.01,0.06313834858709777,Petits Consommateurs
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,Alone,39,1,248,51,6,3,0,1.08,0.06617046903348019,Petits Consommateurs
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,Partner,306,1,155,54,12,3,1,14.48,0.05191717433663564,Petits Consommateurs
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,Partner,976,0,414,68,13,1,0,27.06,0.2402317796811547,Épicuriens VIP
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,Partner,1028,1,296,51,24,1,0,28.5,0.09583605092146079,Épicuriens VIP
10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,Partner,70,1,144,36,6,3,0,1.94,0.054900711438057345,Petits Consommateurs
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,Partner,46,0,467,63,4,2,0,1.28,0.15800686866005156,Jeunes Prudents
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,Partner,51,1,276,42,4,3,1,7.41,0.0815641079285762,Petits Consommateurs
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,Partner,1263,0,70,62,21,1,0,35.01,0.1035413794681855,Épicuriens VIP
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,Alone,1490,1,596,52,20,1,1,47.31,0.3469880489935147,Épicuriens VIP
6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,Partner,1564,0,623,51,23,1,0,43.36,0.41862011177163905,Épicuriens VIP
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,Partner,1815,1,676,55,15,1,3,68.32,0.5620098567869167,Épicuriens VIP
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,Alone,1198,1,520,59,25,1,0,33.21,0.18417897987772677,Épicuriens VIP
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,Alone,416,1,674,54,16,2,3,29.53,0.17123530293121209,Jeunes Prudents
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,Partner,85,0,498,32,5,2,0,2.36,0.18590320030128626,Jeunes Prudents
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,Alone,47,1,394,41,6,2,0,1.3,0.09853882366596678,Jeunes Prudents
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,Alone,137,0,494,46,7,2,0,3.8,0.17160603227729382,Jeunes Prudents
10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,Partner,21,2,550,57,3,0,0,0.58,0.11742344591062318,Seniors Budgétaires
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,Alone,70,1,7,45,5,3,0,1.94,0.0394481092033097,Petits Consommateurs
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,Partner,909,1,161,50,20,1,0,25.2,0.07196534951747506,Épicuriens VIP
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,Alone,1676,0,617,66,22,1,5,76.46,0.4486145743684023,Épicuriens VIP
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,Alone,1735,0,271,79,25,1,1,54.1,0.2207519048099712,Épicuriens VIP
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,Alone,1191,2,537,63,27,1,0,33.02,0.12955509611085392,Épicuriens VIP
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,Partner,24,1,297,45,4,3,0,0.67,0.08319838826634726,Petits Consommateurs
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,Partner,1182,1,583,53,17,1,2,44.77,0.2905768480996351,Épicuriens VIP
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,Partner,1280,0,371,52,13,1,0,35.49,0.30243151537146734,Épicuriens VIP
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,Alone,1336,0,593,65,18,1,1,43.04,0.3861310225788584,Épicuriens VIP
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,Partner,749,2,377,57,19,0,0,20.76,0.08012592765904053,Seniors Budgétaires
